1.0, 1.0, 1.0
1.003921568627451, 0.9921568627450981, 0.9725490196078431
1.003921568627451, 0.9882352941176471, 0.9411764705882353
1.007843137254902, 0.9764705882352941, 0.9137254901960784
1.007843137254902, 0.9686274509803922, 0.8823529411764706
1.007843137254902, 0.9568627450980393, 0.8509803921568627
1.007843137254902, 0.9450980392156862, 0.8196078431372549
1.007843137254902, 0.9333333333333333, 0.788235294117647
1.007843137254902, 0.9176470588235294, 0.7568627450980392
1.003921568627451, 0.9019607843137255, 0.7254901960784313
1.003921568627451, 0.8862745098039215, 0.6941176470588235
1.0, 0.8666666666666667, 0.6627450980392157
0.996078431372549, 0.8470588235294118, 0.6274509803921569
0.9921568627450981, 0.8274509803921568, 0.596078431372549
0.984313725490196, 0.807843137254902, 0.5647058823529412
0.9803921568627451, 0.788235294117647, 0.5333333333333333
0.9725490196078431, 0.7647058823529411, 0.5019607843137255
0.9647058823529412, 0.7450980392156863, 0.47058823529411764
0.9568627450980393, 0.7215686274509804, 0.4392156862745098
0.9450980392156862, 0.6941176470588235, 0.40784313725490196
0.9372549019607843, 0.6705882352941176, 0.3764705882352941
0.9254901960784314, 0.6470588235294118, 0.34901960784313724
0.9137254901960784, 0.6196078431372549, 0.3176470588235294
0.9019607843137255, 0.592156862745098, 0.2901960784313726
0.8901960784313725, 0.5647058823529412, 0.2627450980392157
0.8745098039215686, 0.5372549019607843, 0.23529411764705882
0.8588235294117647, 0.5098039215686274, 0.20784313725490197
0.8431372549019608, 0.4823529411764706, 0.1803921568627451
0.8274509803921568, 0.4549019607843137, 0.15294117647058825
0.8117647058823529, 0.4235294117647059, 0.12549019607843137
0.792156862745098, 0.396078431372549, 0.10196078431372549
0.7764705882352941, 0.36470588235294116, 0.07450980392156863
0.7568627450980392, 0.3333333333333333, 0.043137254901960784
